Index, Timestamp, Temperatur in Grad Celsius
1053, 1276060.0, 48.56
1054, 1277270.0, 48.56
1055, 1278479.0, 48.5
1056, 1279688.0, 48.5
1057, 1280898.0, 48.5
1058, 1282107.0, 48.5
1059, 1283316.0, 48.5
1060, 1284526.0, 48.44
1061, 1285735.0, 48.44
1062, 1286944.0, 48.44
1063, 1288154.0, 48.44
1064, 1289363.0, 48.38
1065, 1290571.0, 48.38
1066, 1291781.0, 48.38
1067, 1292990.0, 48.38
1068, 1294199.0, 48.31
1069, 1295409.0, 48.31
1070, 1296618.0, 48.31
1071, 1297827.0, 48.25
1072, 1299037.0, 48.25
1073, 1300246.0, 48.25
1074, 1301455.0, 48.25
1075, 1302664.0, 48.19
1076, 1303873.0, 48.19
1077, 1305082.0, 48.19
1078, 1306292.0, 48.19
1079, 1307501.0, 48.19
1080, 1308710.0, 48.19
1081, 1309920.0, 48.13
1082, 1311129.0, 48.13
1083, 1312338.0, 48.13
1084, 1313547.0, 48.06
1085, 1314756.0, 48.06
1086, 1315965.0, 48.06
1087, 1317175.0, 48.06
1088, 1318384.0, 48.0
1089, 1319593.0, 48.0
1090, 1320802.0, 48.0
1091, 1322011.0, 48.0
1092, 1323220.0, 47.94
1093, 1324430.0, 47.94
1094, 1325639.0, 47.94
1095, 1326849.0, 47.94
1096, 1328058.0, 47.88
1097, 1329266.0, 47.88
1098, 1330476.0, 47.88
1099, 1331685.0, 47.88
1100, 1332894.0, 47.88
1101, 1334104.0, 47.81
1102, 1335313.0, 47.81
1103, 1336521.0, 47.81
1104, 1337731.0, 47.81
1105, 1338940.0, 47.75
1106, 1340149.0, 47.75
1107, 1341359.0, 47.75
1108, 1342568.0, 47.75
1109, 1343776.0, 47.69
1110, 1344986.0, 47.69
1111, 1346195.0, 47.69
1112, 1347404.0, 47.69
1113, 1348614.0, 47.69
1114, 1349822.0, 47.63
1115, 1351031.0, 47.63
1116, 1352241.0, 47.63
1117, 1353450.0, 47.63
1118, 1354659.0, 47.56
1119, 1355868.0, 47.56
1120, 1357077.0, 47.56
1121, 1358286.0, 47.56
1122, 1359496.0, 47.5
1123, 1360704.0, 47.5
1124, 1361913.0, 47.5
1125, 1363123.0, 47.5
1126, 1364332.0, 47.5
1127, 1365541.0, 47.44
1128, 1366750.0, 47.44
1129, 1367959.0, 47.44
1130, 1369168.0, 47.38
1131, 1370378.0, 47.38
1132, 1371586.0, 47.38
1133, 1372795.0, 47.38
1134, 1374005.0, 47.31
1135, 1375214.0, 47.31
1136, 1376422.0, 47.31
1137, 1377632.0, 47.31
1138, 1378841.0, 47.25
1139, 1380050.0, 47.25
1140, 1381259.0, 47.25
1141, 1382468.0, 47.25
1142, 1383677.0, 47.25
1143, 1384887.0, 47.19
1144, 1386095.0, 47.19
1145, 1387304.0, 47.19
1146, 1388514.0, 47.19
1147, 1389723.0, 47.13
1148, 1390931.0, 47.13
1149, 1392141.0, 47.13
1150, 1393350.0, 47.13
1151, 1394558.0, 47.13
1152, 1395768.0, 47.06
1153, 1396977.0, 47.06
1154, 1398185.0, 47.06
1155, 1399395.0, 47.06
1156, 1400604.0, 47.06
1157, 1401814.0, 47.0
1158, 1403022.0, 47.0
1159, 1404231.0, 47.0
1160, 1405441.0, 47.0
1161, 1406649.0, 46.94
1162, 1407858.0, 46.94
1163, 1409068.0, 46.94
1164, 1410277.0, 46.94
1165, 1411485.0, 46.88
1166, 1412695.0, 46.88
1167, 1413904.0, 46.88
1168, 1415112.0, 46.88
1169, 1416322.0, 46.81
1170, 1417531.0, 46.81
1171, 1418740.0, 46.81
1172, 1419949.0, 46.81
1173, 1421158.0, 46.75
1174, 1422366.0, 46.75
1175, 1423576.0, 46.75
1176, 1424785.0, 46.75
1177, 1425993.0, 46.75
1178, 1427203.0, 46.69
1179, 1428412.0, 46.69
1180, 1429620.0, 46.69
1181, 1430830.0, 46.69
1182, 1432039.0, 46.63
1183, 1433247.0, 46.63
1184, 1434457.0, 46.63
1185, 1435666.0, 46.63
1186, 1436874.0, 46.56
1187, 1438084.0, 46.56
1188, 1439293.0, 46.56
1189, 1440501.0, 46.56
1190, 1441711.0, 46.56
1191, 1442920.0, 46.5
1192, 1444128.0, 46.5
1193, 1445338.0, 46.5
1194, 1446546.0, 46.5
1195, 1447755.0, 46.44
1196, 1448965.0, 46.44
1197, 1450173.0, 46.44
1198, 1451382.0, 46.44
1199, 1452592.0, 46.44
1200, 1453800.0, 46.38
1201, 1455009.0, 46.38
1202, 1456219.0, 46.38
1203, 1457427.0, 46.31
1204, 1458636.0, 46.31
1205, 1459845.0, 46.31
1206, 1461054.0, 46.31
1207, 1462263.0, 46.31
1208, 1463472.0, 46.25
1209, 1464681.0, 46.25
1210, 1465889.0, 46.25
1211, 1467099.0, 46.25
1212, 1468308.0, 46.19
1213, 1469516.0, 46.19
1214, 1470726.0, 46.19
1215, 1471934.0, 46.19
1216, 1473143.0, 46.13
1217, 1474353.0, 46.13
1218, 1475561.0, 46.13
1219, 1476770.0, 46.06
1220, 1477979.0, 46.06
1221, 1479188.0, 46.06
1222, 1480396.0, 46.0
1223, 1481606.0, 46.0
1224, 1482815.0, 46.0
1225, 1484023.0, 46.0
1226, 1485233.0, 45.94
1227, 1486441.0, 45.94
1228, 1487650.0, 45.94
1229, 1488859.0, 45.88
1230, 1490068.0, 45.88
1231, 1491277.0, 45.88
1232, 1492486.0, 45.88
1233, 1493695.0, 45.81
1234, 1494903.0, 45.81
1235, 1496113.0, 45.81
1236, 1497321.0, 45.81
1237, 1498530.0, 45.75
1238, 1499739.0, 45.75
1239, 1500948.0, 45.75
1240, 1502157.0, 45.75
1241, 1503366.0, 45.69
1242, 1504575.0, 45.69
1243, 1505783.0, 45.69
1244, 1506993.0, 45.69
1245, 1508201.0, 45.63
1246, 1509410.0, 45.63
1247, 1510619.0, 45.63
1248, 1511828.0, 45.63
1249, 1513036.0, 45.63
1250, 1514246.0, 45.63
1251, 1515454.0, 45.56
1252, 1516663.0, 45.56
1253, 1517872.0, 45.56
1254, 1519081.0, 45.56
1255, 1520289.0, 45.56
1256, 1521499.0, 45.5
1257, 1522707.0, 45.5
1258, 1523916.0, 45.5
1259, 1525125.0, 45.5
1260, 1526334.0, 45.44
1261, 1527542.0, 45.44
1262, 1528752.0, 45.44
1263, 1529960.0, 45.44
1264, 1531169.0, 45.38
1265, 1532378.0, 45.38
1266, 1533587.0, 45.38
1267, 1534795.0, 45.38
1268, 1536005.0, 45.31
1269, 1537213.0, 45.31
1270, 1538422.0, 45.31
1271, 1539631.0, 45.31
1272, 1540840.0, 45.31
1273, 1542048.0, 45.25
1274, 1543258.0, 45.25
1275, 1544466.0, 45.25
1276, 1545674.0, 45.25
1277, 1546884.0, 45.25
1278, 1548092.0, 45.19
1279, 1549301.0, 45.19
1280, 1550510.0, 45.19
1281, 1551719.0, 45.19
1282, 1552927.0, 45.19
1283, 1554137.0, 45.13
1284, 1555345.0, 45.13
1285, 1556554.0, 45.13
1286, 1557763.0, 45.13
1287, 1558971.0, 45.13
1288, 1560180.0, 45.13
1289, 1561389.0, 45.06
1290, 1562598.0, 45.06
1291, 1563806.0, 45.06
1292, 1565016.0, 45.0
1293, 1566224.0, 45.0
1294, 1567433.0, 45.0
1295, 1568642.0, 45.0
1296, 1569850.0, 45.0
1297, 1571059.0, 45.0
1298, 1572268.0, 44.94
1299, 1573477.0, 44.94
1300, 1574685.0, 44.94
1301, 1575894.0, 44.94
1302, 1577103.0, 44.88
1303, 1578311.0, 44.88
1304, 1579521.0, 44.88
1305, 1580729.0, 44.88
1306, 1581937.0, 44.88
1307, 1583147.0, 44.88
1308, 1584355.0, 44.81
1309, 1585563.0, 44.81
1310, 1586772.0, 44.81
1311, 1587981.0, 44.81
1312, 1589190.0, 44.81
1313, 1590398.0, 44.75
1314, 1591607.0, 44.75
1315, 1592816.0, 44.75
1316, 1594024.0, 44.75
1317, 1595234.0, 44.75
1318, 1596442.0, 44.69
1319, 1597650.0, 44.69
1320, 1598860.0, 44.69
1321, 1600068.0, 44.69
1322, 1601276.0, 44.69
1323, 1602486.0, 44.63
1324, 1603694.0, 44.63
1325, 1604902.0, 44.63
1326, 1606112.0, 44.63
1327, 1607320.0, 44.63
1328, 1608529.0, 44.63
1329, 1609738.0, 44.56
1330, 1610946.0, 44.56
1331, 1612155.0, 44.56
1332, 1613364.0, 44.56
1333, 1614573.0, 44.56
1334, 1615781.0, 44.5
1335, 1616990.0, 44.5
1336, 1618199.0, 44.5
1337, 1619407.0, 44.5
1338, 1620616.0, 44.44
1339, 1621825.0, 44.44
1340, 1623033.0, 44.44
1341, 1624242.0, 44.44
1342, 1625451.0, 44.44
1343, 1626659.0, 44.38
1344, 1627868.0, 44.38
1345, 1629076.0, 44.38
1346, 1630285.0, 44.38
1347, 1631494.0, 44.31
1348, 1632703.0, 44.31
1349, 1633911.0, 44.31
1350, 1635120.0, 44.31
1351, 1636328.0, 44.31
1352, 1637537.0, 44.25
1353, 1638746.0, 44.25
1354, 1639954.0, 44.25
1355, 1641163.0, 44.25
1356, 1642372.0, 44.25
1357, 1643580.0, 44.25
1358, 1644789.0, 44.19
1359, 1645998.0, 44.19
1360, 1647206.0, 44.19
1361, 1648415.0, 44.19
1362, 1649624.0, 44.19
1363, 1650832.0, 44.19
1364, 1652041.0, 44.13
1365, 1653250.0, 44.13
1366, 1654458.0, 44.13
1367, 1655666.0, 44.13
1368, 1656876.0, 44.06
1369, 1658084.0, 44.06
1370, 1659292.0, 44.06
1371, 1660500.0, 44.06
1372, 1661710.0, 44.06
1373, 1662918.0, 44.0
1374, 1664126.0, 44.0
1375, 1665335.0, 44.0
1376, 1666544.0, 44.0
1377, 1667752.0, 44.0
1378, 1668961.0, 44.0
1379, 1670169.0, 44.0
1380, 1671378.0, 43.94
1381, 1672587.0, 43.94
1382, 1673795.0, 43.94
1383, 1675003.0, 43.94
1384, 1676213.0, 43.94
1385, 1677421.0, 43.88
1386, 1678629.0, 43.88
1387, 1679838.0, 43.88
1388, 1681047.0, 43.88
1389, 1682255.0, 43.88
1390, 1683464.0, 43.81
1391, 1684672.0, 43.81
1392, 1685881.0, 43.81
1393, 1687090.0, 43.81
1394, 1688298.0, 43.81
1395, 1689506.0, 43.75
1396, 1690716.0, 43.75
1397, 1691924.0, 43.75
1398, 1693132.0, 43.69
1399, 1694341.0, 43.69
1400, 1695550.0, 43.69
1401, 1696758.0, 43.69
1402, 1697967.0, 43.69
1403, 1699175.0, 43.63
1404, 1700384.0, 43.63
1405, 1701593.0, 43.63
1406, 1702801.0, 43.63
1407, 1704009.0, 43.63
1408, 1705219.0, 43.63
1409, 1706427.0, 43.56
1410, 1707635.0, 43.56
1411, 1708844.0, 43.56
1412, 1710052.0, 43.56
1413, 1711261.0, 43.5
1414, 1712470.0, 43.5
1415, 1713678.0, 43.5
1416, 1714886.0, 43.5
1417, 1716094.0, 43.5
1418, 1717303.0, 43.44
1419, 1718512.0, 43.5
1420, 1719720.0, 43.44
1421, 1720929.0, 43.44
1422, 1722137.0, 43.44
1423, 1723345.0, 43.44
1424, 1724555.0, 43.44
1425, 1725763.0, 43.44
1426, 1726971.0, 43.38
1427, 1728180.0, 43.38
1428, 1729388.0, 43.38
1429, 1730597.0, 43.38
1430, 1731806.0, 43.38
1431, 1733014.0, 43.38
1432, 1734222.0, 43.31
1433, 1735431.0, 43.31
1434, 1736640.0, 43.31
1435, 1737848.0, 43.31
1436, 1739057.0, 43.31
1437, 1740265.0, 43.25
1438, 1741473.0, 43.25
1439, 1742683.0, 43.25
1440, 1743891.0, 43.25
1441, 1745099.0, 43.25
1442, 1746308.0, 43.19
1443, 1747516.0, 43.19
1444, 1748724.0, 43.19
1445, 1749934.0, 43.19
1446, 1751142.0, 43.13
1447, 1752350.0, 43.13
1448, 1753559.0, 43.13
1449, 1754767.0, 43.13
1450, 1755975.0, 43.13
1451, 1757184.0, 43.13
1452, 1758392.0, 43.13
1453, 1759601.0, 43.06
1454, 1760809.0, 43.06
1455, 1762018.0, 43.06
1456, 1763226.0, 43.06
1457, 1764434.0, 43.06
1458, 1765643.0, 43.06
1459, 1766851.0, 43.0
1460, 1768059.0, 43.0
1461, 1769269.0, 43.0
1462, 1770477.0, 43.0
1463, 1771685.0, 43.0
1464, 1772894.0, 42.94
1465, 1774102.0, 42.94
1466, 1775310.0, 42.94
1467, 1776519.0, 42.94
1468, 1777727.0, 42.94
1469, 1778936.0, 42.88
1470, 1780145.0, 42.88
1471, 1781353.0, 42.88
1472, 1782561.0, 42.88
1473, 1783770.0, 42.88
1474, 1784978.0, 42.88
1475, 1786186.0, 42.88
1476, 1787395.0, 42.81
1477, 1788604.0, 42.81
1478, 1789812.0, 42.81
1479, 1791021.0, 42.81
1480, 1792229.0, 42.81
1481, 1793437.0, 42.75
1482, 1794646.0, 42.75
1483, 1795854.0, 42.75
1484, 1797062.0, 42.75
1485, 1798270.0, 42.75
1486, 1799479.0, 42.75
1487, 1800687.0, 42.69
1488, 1801896.0, 42.69
1489, 1803105.0, 42.69
1490, 1804313.0, 42.69
1491, 1805521.0, 42.69
1492, 1806730.0, 42.69
1493, 1807938.0, 42.63
1494, 1809146.0, 42.63
1495, 1810355.0, 42.63
1496, 1811563.0, 42.63
1497, 1812771.0, 42.63
1498, 1813980.0, 42.56
1499, 1815188.0, 42.56
1500, 1816396.0, 42.56
1501, 1817605.0, 42.56
1502, 1818813.0, 42.56
1503, 1820021.0, 42.5
1504, 1821230.0, 42.5
1505, 1822439.0, 42.5
1506, 1823647.0, 42.5
1507, 1824856.0, 42.5
1508, 1826064.0, 42.5
1509, 1827272.0, 42.44
1510, 1828481.0, 42.44
1511, 1829689.0, 42.44
1512, 1830897.0, 42.44
1513, 1832105.0, 42.44
1514, 1833314.0, 42.38
1515, 1834522.0, 42.44
1516, 1835730.0, 42.38
1517, 1836939.0, 42.38
1518, 1838147.0, 42.38
1519, 1839355.0, 42.38
1520, 1840564.0, 42.38
1521, 1841772.0, 42.31
1522, 1842981.0, 42.31
1523, 1844190.0, 42.31
1524, 1845398.0, 42.31
1525, 1846606.0, 42.31
1526, 1847815.0, 42.31
1527, 1849023.0, 42.25
1528, 1850231.0, 42.25
1529, 1851440.0, 42.25
1530, 1852648.0, 42.25
1531, 1853856.0, 42.25
1532, 1855065.0, 42.25
1533, 1856273.0, 42.19
1534, 1857481.0, 42.19
1535, 1858690.0, 42.19
1536, 1859898.0, 42.19
1537, 1861106.0, 42.19
1538, 1862315.0, 42.19
1539, 1863523.0, 42.13
1540, 1864731.0, 42.13
1541, 1865939.0, 42.13
1542, 1867148.0, 42.13
1543, 1868356.0, 42.13
1544, 1869564.0, 42.06
1545, 1870773.0, 42.06
1546, 1871981.0, 42.06
1547, 1873189.0, 42.06
1548, 1874398.0, 42.06
1549, 1875606.0, 42.06
1550, 1876814.0, 42.0
1551, 1878023.0, 42.0
1552, 1879231.0, 42.0
1553, 1880439.0, 42.0
1554, 1881648.0, 42.0
1555, 1882856.0, 42.0
1556, 1884064.0, 41.94
1557, 1885273.0, 41.94
1558, 1886481.0, 41.94
1559, 1887689.0, 41.94
1560, 1888898.0, 41.94
1561, 1890106.0, 41.94
1562, 1891314.0, 41.94
1563, 1892523.0, 41.88
1564, 1893731.0, 41.88
1565, 1894939.0, 41.88
1566, 1896147.0, 41.88
1567, 1897356.0, 41.88
1568, 1898564.0, 41.88
1569, 1899772.0, 41.81
1570, 1900981.0, 41.81
1571, 1902189.0, 41.81
1572, 1903397.0, 41.81
1573, 1904606.0, 41.75
1574, 1905814.0, 41.75
1575, 1907022.0, 41.75
1576, 1908231.0, 41.75
1577, 1909439.0, 41.75
1578, 1910646.0, 41.75
1579, 1911855.0, 41.75
1580, 1913063.0, 41.69
1581, 1914271.0, 41.69
1582, 1915480.0, 41.69
1583, 1916688.0, 41.69
1584, 1917896.0, 41.69
1585, 1919105.0, 41.69
1586, 1920313.0, 41.63
1587, 1921521.0, 41.63
1588, 1922729.0, 41.63
1589, 1923938.0, 41.63
1590, 1925146.0, 41.63
1591, 1926354.0, 41.56
1592, 1927562.0, 41.56
1593, 1928770.0, 41.56
1594, 1929978.0, 41.56
1595, 1931187.0, 41.56
1596, 1932395.0, 41.56
1597, 1933603.0, 41.5
1598, 1934812.0, 41.5
1599, 1936020.0, 41.5
1600, 1937228.0, 41.5
1601, 1938437.0, 41.5
1602, 1939645.0, 41.5
1603, 1940853.0, 41.44
1604, 1942062.0, 41.44
1605, 1943269.0, 41.44
1606, 1944477.0, 41.44
1607, 1945686.0, 41.44
1608, 1946894.0, 41.44
1609, 1948102.0, 41.38
1610, 1949310.0, 41.38
1611, 1950519.0, 41.38
1612, 1951727.0, 41.38
1613, 1952935.0, 41.38
1614, 1954144.0, 41.38
1615, 1955351.0, 41.38
1616, 1956559.0, 41.31
1617, 1957768.0, 41.31
1618, 1958976.0, 41.31
1619, 1960184.0, 41.31
1620, 1961393.0, 41.31
1621, 1962601.0, 41.31
1622, 1963809.0, 41.31
1623, 1965018.0, 41.25
1624, 1966225.0, 41.25
1625, 1967433.0, 41.25
1626, 1968642.0, 41.25
1627, 1969850.0, 41.25
1628, 1971058.0, 41.19
1629, 1972267.0, 41.19
1630, 1973475.0, 41.19
1631, 1974683.0, 41.19
1632, 1975890.0, 41.19
1633, 1977099.0, 41.13
1634, 1978307.0, 41.13
1635, 1979515.0, 41.13
1636, 1980724.0, 41.13
1637, 1981932.0, 41.13
1638, 1983140.0, 41.13
1639, 1984348.0, 41.13
1640, 1985556.0, 41.13
1641, 1986764.0, 41.06
1642, 1987973.0, 41.06
1643, 1989181.0, 41.06
1644, 1990389.0, 41.06
1645, 1991598.0, 41.06
1646, 1992806.0, 41.0
1647, 1994013.0, 41.0
1648, 1995222.0, 41.0
1649, 1996430.0, 41.0
1650, 1997638.0, 41.0
1651, 1998846.0, 41.0
1652, 2000055.0, 41.0
1653, 2001262.0, 41.0
1654, 2002470.0, 40.94
1655, 2003679.0, 40.94
1656, 2004887.0, 40.94
1657, 2006095.0, 40.94
1658, 2007304.0, 40.94
1659, 2008512.0, 40.94
1660, 2009719.0, 40.94
1661, 2010928.0, 40.88
1662, 2012136.0, 40.88
1663, 2013344.0, 40.88
1664, 2014553.0, 40.88
1665, 2015760.0, 40.81
1666, 2016968.0, 40.81
1667, 2018177.0, 40.81
1668, 2019385.0, 40.81
1669, 2020593.0, 40.81
1670, 2021800.0, 40.81
1671, 2023009.0, 40.81
1672, 2024217.0, 40.75
1673, 2025425.0, 40.75
1674, 2026634.0, 40.75
1675, 2027841.0, 40.75
1676, 2029049.0, 40.75
1677, 2030258.0, 40.69
1678, 2031466.0, 40.69
1679, 2032674.0, 40.69
1680, 2033882.0, 40.69
1681, 2035090.0, 40.69
1682, 2036298.0, 40.69
1683, 2037507.0, 40.69
1684, 2038715.0, 40.63
1685, 2039922.0, 40.63
1686, 2041131.0, 40.63
1687, 2042339.0, 40.63
1688, 2043547.0, 40.63
1689, 2044755.0, 40.63
1690, 2045963.0, 40.56
1691, 2047171.0, 40.56
1692, 2048379.0, 40.56
1693, 2049588.0, 40.56
1694, 2050796.0, 40.56
1695, 2052003.0, 40.56
1696, 2053212.0, 40.5
1697, 2054420.0, 40.5
1698, 2055628.0, 40.5
1699, 2056837.0, 40.5
1700, 2058044.0, 40.5
1701, 2059252.0, 40.5
1702, 2060461.0, 40.5
1703, 2061669.0, 40.5
1704, 2062877.0, 40.44
1705, 2064084.0, 40.44
1706, 2065293.0, 40.44
1707, 2066501.0, 40.44
1708, 2067709.0, 40.44
1709, 2068918.0, 40.44
1710, 2070125.0, 40.44
1711, 2071333.0, 40.38
1712, 2072542.0, 40.38
1713, 2073750.0, 40.38
1714, 2074957.0, 40.38
1715, 2076166.0, 40.38
1716, 2077374.0, 40.31
1717, 2078582.0, 40.31
1718, 2079790.0, 40.31
1719, 2080998.0, 40.31
1720, 2082206.0, 40.31
1721, 2083415.0, 40.31
1722, 2084623.0, 40.31
1723, 2085830.0, 40.25
1724, 2087038.0, 40.25
1725, 2088247.0, 40.25
1726, 2089455.0, 40.25
1727, 2090662.0, 40.25
1728, 2091871.0, 40.25
1729, 2093079.0, 40.25
1730, 2094286.0, 40.25
1731, 2095495.0, 40.19
1732, 2096703.0, 40.19
1733, 2097911.0, 40.19
1734, 2099119.0, 40.19
1735, 2100327.0, 40.19
1736, 2101535.0, 40.19
1737, 2102744.0, 40.19
1738, 2103951.0, 40.13
1739, 2105159.0, 40.13
1740, 2106368.0, 40.13
1741, 2107576.0, 40.13
1742, 2108783.0, 40.13
1743, 2109991.0, 40.13
1744, 2111200.0, 40.13
1745, 2112408.0, 40.06
1746, 2113615.0, 40.06
1747, 2114824.0, 40.06
1748, 2116032.0, 40.06
1749, 2117239.0, 40.06
1750, 2118448.0, 40.06
1751, 2119656.0, 40.06
1752, 2120864.0, 40.0
1753, 2122072.0, 40.0
1754, 2123280.0, 40.0
1755, 2124488.0, 40.0
1756, 2125696.0, 40.0
1757, 2126904.0, 40.0
1758, 2128112.0, 40.0
1759, 2129320.0, 40.0
1760, 2130528.0, 39.94
1761, 2131736.0, 39.94
1762, 2132944.0, 39.94
1763, 2134152.0, 39.94
1764, 2135360.0, 39.94
1765, 2136568.0, 39.94
1766, 2137776.0, 39.88
1767, 2138984.0, 39.88
1768, 2140192.0, 39.88
1769, 2141400.0, 39.88
1770, 2142608.0, 39.88
1771, 2143816.0, 39.88
1772, 2145024.0, 39.88
1773, 2146232.0, 39.81
1774, 2147440.0, 39.81
1775, 2148647.0, 39.81
1776, 2149856.0, 39.81
1777, 2151064.0, 39.81
1778, 2152271.0, 39.81
1779, 2153480.0, 39.81
1780, 2154688.0, 39.75
1781, 2155895.0, 39.75
1782, 2157104.0, 39.75
1783, 2158312.0, 39.75
1784, 2159519.0, 39.75
1785, 2160728.0, 39.75
1786, 2161936.0, 39.69
1787, 2163143.0, 39.69
1788, 2164352.0, 39.69
1789, 2165560.0, 39.69
1790, 2166767.0, 39.69
1791, 2167975.0, 39.69
1792, 2169184.0, 39.69
1793, 2170391.0, 39.69
1794, 2171599.0, 39.63
1795, 2172808.0, 39.63
1796, 2174015.0, 39.63
1797, 2175223.0, 39.63
1798, 2176432.0, 39.63
1799, 2177639.0, 39.63
1800, 2178847.0, 39.63
1801, 2180056.0, 39.63
1802, 2181263.0, 39.56
1803, 2182471.0, 39.56
1804, 2183680.0, 39.56
1805, 2184887.0, 39.56
1806, 2186095.0, 39.56
1807, 2187303.0, 39.5
1808, 2188511.0, 39.5
1809, 2189719.0, 39.5
1810, 2190927.0, 39.5
1811, 2192135.0, 39.5
1812, 2193343.0, 39.5
1813, 2194551.0, 39.5
1814, 2195759.0, 39.44
1815, 2196967.0, 39.44
1816, 2198175.0, 39.44
1817, 2199383.0, 39.44
1818, 2200591.0, 39.44
1819, 2201798.0, 39.44
1820, 2203006.0, 39.44
1821, 2204215.0, 39.38
1822, 2205422.0, 39.38
1823, 2206630.0, 39.38
1824, 2207839.0, 39.38
1825, 2209046.0, 39.38
1826, 2210254.0, 39.38
1827, 2211462.0, 39.38
1828, 2212670.0, 39.31
1829, 2213878.0, 39.31
1830, 2215086.0, 39.31
1831, 2216294.0, 39.31
1832, 2217502.0, 39.31
1833, 2218710.0, 39.31
1834, 2219918.0, 39.31
1835, 2221125.0, 39.31
1836, 2222333.0, 39.25
1837, 2223542.0, 39.25
1838, 2224749.0, 39.25
1839, 2225957.0, 39.25
1840, 2227165.0, 39.25
1841, 2228373.0, 39.25
1842, 2229581.0, 39.19
1843, 2230789.0, 39.19
1844, 2231997.0, 39.19
1845, 2233204.0, 39.19
1846, 2234413.0, 39.19
1847, 2235621.0, 39.19
1848, 2236828.0, 39.19
1849, 2238036.0, 39.19
1850, 2239244.0, 39.13
1851, 2240452.0, 39.13
1852, 2241660.0, 39.13
1853, 2242868.0, 39.13
1854, 2244076.0, 39.13
1855, 2245283.0, 39.13
1856, 2246492.0, 39.13
1857, 2247700.0, 39.06
1858, 2248907.0, 39.06
1859, 2250116.0, 39.06
1860, 2251323.0, 39.06
1861, 2252531.0, 39.06
1862, 2253740.0, 39.06
1863, 2254947.0, 39.06
1864, 2256155.0, 39.0
1865, 2257362.0, 39.0
1866, 2258571.0, 39.0
1867, 2259778.0, 39.0
1868, 2260986.0, 39.0
1869, 2262195.0, 39.0
1870, 2263402.0, 39.0
1871, 2264610.0, 38.94
1872, 2265818.0, 38.94
1873, 2267026.0, 38.94
1874, 2268233.0, 38.94
1875, 2269442.0, 38.94
1876, 2270649.0, 38.94
1877, 2271857.0, 38.94
1878, 2273064.0, 38.88
1879, 2274273.0, 38.88
1880, 2275480.0, 38.88
1881, 2276688.0, 38.88
1882, 2277897.0, 38.88
1883, 2279104.0, 38.88
1884, 2280312.0, 38.88
1885, 2281520.0, 38.88
1886, 2282728.0, 38.81
1887, 2283935.0, 38.81
1888, 2285144.0, 38.81
1889, 2286351.0, 38.81
1890, 2287559.0, 38.81
1891, 2288766.0, 38.81
1892, 2289975.0, 38.75
1893, 2291182.0, 38.81
1894, 2292390.0, 38.75
1895, 2293598.0, 38.75
1896, 2294806.0, 38.75
1897, 2296014.0, 38.75
1898, 2297222.0, 38.75
1899, 2298430.0, 38.75
1900, 2299637.0, 38.69
1901, 2300846.0, 38.69
1902, 2302053.0, 38.69
1903, 2303261.0, 38.69
1904, 2304468.0, 38.69
1905, 2305677.0, 38.69
1906, 2306884.0, 38.63
1907, 2308092.0, 38.69
1908, 2309300.0, 38.63
1909, 2310508.0, 38.63
1910, 2311715.0, 38.63
1911, 2312924.0, 38.63
1912, 2314132.0, 38.63
1913, 2315339.0, 38.63
1914, 2316548.0, 38.63
1915, 2317755.0, 38.56
1916, 2318963.0, 38.56
1917, 2320171.0, 38.56
1918, 2321379.0, 38.56
1919, 2322586.0, 38.56
1920, 2323794.0, 38.56
1921, 2325002.0, 38.56
1922, 2326210.0, 38.56
1923, 2327417.0, 38.56
1924, 2328626.0, 38.5
1925, 2329833.0, 38.5
1926, 2331041.0, 38.5
1927, 2332249.0, 38.5
1928, 2333457.0, 38.5
1929, 2334664.0, 38.5
1930, 2335873.0, 38.5
1931, 2337080.0, 38.44
1932, 2338287.0, 38.44
1933, 2339495.0, 38.44
1934, 2340703.0, 38.44
1935, 2341911.0, 38.44
1936, 2343118.0, 38.44
1937, 2344327.0, 38.44
1938, 2345534.0, 38.38
1939, 2346742.0, 38.38
1940, 2347950.0, 38.38
1941, 2349158.0, 38.38
1942, 2350365.0, 38.38
1943, 2351574.0, 38.38
1944, 2352781.0, 38.38
1945, 2353989.0, 38.38
1946, 2355196.0, 38.31
1947, 2356405.0, 38.31
1948, 2357612.0, 38.31
1949, 2358820.0, 38.31
1950, 2360028.0, 38.31
1951, 2361236.0, 38.31
1952, 2362443.0, 38.31
1953, 2363651.0, 38.31
1954, 2364859.0, 38.25
1955, 2366066.0, 38.25
1956, 2367275.0, 38.25
1957, 2368482.0, 38.25
1958, 2369690.0, 38.25
1959, 2370897.0, 38.25
1960, 2372106.0, 38.25
1961, 2373313.0, 38.25
1962, 2374521.0, 38.19
1963, 2375729.0, 38.19
1964, 2376937.0, 38.19
1965, 2378144.0, 38.19
1966, 2379353.0, 38.19
1967, 2380560.0, 38.19
1968, 2381767.0, 38.19
1969, 2382976.0, 38.13
1970, 2384183.0, 38.13
1971, 2385391.0, 38.13
1972, 2386598.0, 38.13
1973, 2387807.0, 38.13
1974, 2389014.0, 38.13
1975, 2390222.0, 38.13
1976, 2391430.0, 38.06
1977, 2392638.0, 38.06
1978, 2393845.0, 38.06
1979, 2395054.0, 38.06
1980, 2396261.0, 38.06
1981, 2397469.0, 38.06
1982, 2398676.0, 38.06
1983, 2399884.0, 38.0
