Index,deltaT_us,distance_cm,timestamp_ms
933,658.0,11.28,48542.0
934,652.0,11.18,48594.0
935,652.0,11.18,48647.0
936,652.0,11.18,48699.0
937,657.0,11.27,48751.0
938,658.0,11.28,48802.0
939,658.0,11.28,48855.0
940,651.0,11.16,48907.0
941,651.0,11.16,48959.0
942,652.0,11.18,49011.0
943,656.0,11.25,49063.0
944,657.0,11.27,49115.0
945,657.0,11.27,49167.0
946,651.0,11.16,49219.0
947,651.0,11.16,49271.0
948,651.0,11.16,49324.0
949,649.0,11.13,49376.0
950,657.0,11.27,49427.0
951,658.0,11.28,49479.0
952,651.0,11.16,49531.0
953,651.0,11.16,49584.0
954,651.0,11.16,49636.0
955,651.0,11.16,49688.0
956,658.0,11.28,49739.0
957,657.0,11.27,49792.0
958,652.0,11.18,49844.0
959,652.0,11.18,49896.0
960,652.0,11.18,49948.0
961,652.0,11.18,50000.0
962,658.0,11.28,50052.0
963,658.0,11.28,50104.0
964,651.0,11.16,50156.0
965,651.0,11.16,50208.0
966,651.0,11.16,50260.0
967,652.0,11.18,50313.0
968,658.0,11.28,50364.0
969,657.0,11.27,50416.0
970,652.0,11.18,50468.0
971,652.0,11.18,50521.0
972,652.0,11.18,50573.0
973,652.0,11.18,50625.0
974,658.0,11.28,50676.0
975,658.0,11.28,50728.0
976,652.0,11.18,50781.0
977,627.0,10.75,50833.0
978,627.0,10.75,50885.0
979,658.0,11.28,50937.0
980,657.0,11.27,50989.0
981,657.0,11.27,51041.0
982,652.0,11.18,51093.0
983,651.0,11.16,51145.0
984,652.0,11.18,51197.0
985,654.0,11.22,51250.0
986,658.0,11.28,51301.0
987,658.0,11.28,51353.0
988,652.0,11.18,51405.0
989,651.0,11.16,51458.0
990,652.0,11.18,51510.0
991,652.0,11.18,51562.0
992,657.0,11.27,51613.0
993,633.0,10.86,51665.0
994,651.0,11.16,51718.0
995,627.0,10.75,51770.0
996,651.0,11.16,51822.0
997,658.0,11.28,51873.0
998,657.0,11.27,51926.0
999,627.0,10.75,51978.0
1000,627.0,10.75,52030.0
1001,628.0,10.77,52082.0
1002,651.0,11.16,52134.0
1003,633.0,10.86,52187.0
1004,633.0,10.86,52238.0
1005,633.0,10.86,52290.0
1006,627.0,10.75,52342.0
1007,627.0,10.75,52395.0
1008,627.0,10.75,52447.0
1009,627.0,10.75,52499.0
1010,633.0,10.86,52551.0
1011,633.0,10.86,52602.0
1012,633.0,10.86,52655.0
1013,651.0,11.16,52707.0
1014,652.0,11.18,52759.0
1015,651.0,11.16,52811.0
1016,627.0,10.75,52864.0
1017,652.0,11.18,52916.0
1018,658.0,11.28,52967.0
1019,658.0,11.28,53019.0
1020,658.0,11.28,53071.0
1021,651.0,11.16,53124.0
1022,627.0,10.75,53176.0
1023,627.0,10.75,53228.0
1024,652.0,11.18,53280.0
1025,652.0,11.18,53332.0
1026,657.0,11.27,53384.0
1027,658.0,11.28,53436.0
1028,652.0,11.18,53488.0
1029,651.0,11.16,53540.0
1030,651.0,11.16,53593.0
1031,651.0,11.16,53645.0
1032,652.0,11.18,53697.0
1033,652.0,11.18,53749.0
1034,657.0,11.27,53800.0
1035,657.0,11.27,53853.0
1036,633.0,10.86,53905.0
1037,651.0,11.16,53957.0
1038,651.0,11.16,54009.0
1039,651.0,11.16,54062.0
1040,627.0,10.75,54114.0
1041,651.0,11.16,54166.0
1042,633.0,10.86,54217.0
1043,633.0,10.86,54269.0
1044,627.0,10.75,54322.0
1045,652.0,11.18,54374.0
1046,651.0,11.16,54426.0
1047,651.0,11.16,54478.0
1048,651.0,11.16,54531.0
1049,658.0,11.28,54582.0
1050,658.0,11.28,54634.0
1051,658.0,11.28,54686.0
1052,651.0,11.16,54738.0
1053,651.0,11.16,54791.0
1054,652.0,11.18,54843.0
1055,651.0,11.16,54895.0
1056,651.0,11.16,54947.0
1057,633.0,10.86,54999.0
1058,634.0,10.87,55051.0
1059,658.0,11.28,55103.0
1060,627.0,10.75,55155.0
1061,652.0,11.18,55207.0
1062,651.0,11.16,55260.0
1063,652.0,11.18,55312.0
1064,627.0,10.75,55364.0
1065,633.0,10.86,55415.0
1066,634.0,10.87,55468.0
1067,627.0,10.75,55520.0
1068,652.0,11.18,55572.0
1069,627.0,10.75,55624.0
1070,651.0,11.16,55676.0
1071,628.0,10.77,55729.0
1072,633.0,10.86,55780.0
1073,633.0,10.86,55832.0
1074,627.0,10.75,55884.0
1075,627.0,10.75,55937.0
1076,628.0,10.77,55989.0
1077,627.0,10.75,56041.0
1078,651.0,11.16,56093.0
1079,633.0,10.86,56144.0
1080,633.0,10.86,56197.0
1081,628.0,10.77,56249.0
1082,652.0,11.18,56301.0
1083,651.0,11.16,56353.0
1084,651.0,11.16,56406.0
1085,651.0,11.16,56458.0
1086,657.0,11.27,56510.0
1087,633.0,10.86,56561.0
1088,633.0,10.86,56613.0
1089,651.0,11.16,56666.0
1090,651.0,11.16,56718.0
1091,627.0,10.75,56770.0
1092,652.0,11.18,56822.0
1093,652.0,11.18,56875.0
1094,657.0,11.27,56926.0
1095,633.0,10.86,56978.0
1096,634.0,10.87,57030.0
1097,652.0,11.18,57082.0
1098,627.0,10.75,57135.0
1099,627.0,10.75,57187.0
1100,651.0,11.16,57239.0
1101,634.0,10.87,57290.0
1102,658.0,11.28,57342.0
1103,658.0,11.28,57395.0
1104,628.0,10.77,57447.0
1105,627.0,10.75,57499.0
1106,652.0,11.18,57551.0
1107,627.0,10.75,57604.0
1108,627.0,10.75,57656.0
1109,634.0,10.87,57707.0
1110,633.0,10.86,57759.0
1111,627.0,10.75,57811.0
1112,627.0,10.75,57864.0
1113,627.0,10.75,57916.0
1114,628.0,10.77,57968.0
1115,628.0,10.77,58020.0
1116,657.0,11.27,58072.0
1117,658.0,11.28,58124.0
1118,627.0,10.75,58176.0
1119,627.0,10.75,58228.0
1120,627.0,10.75,58280.0
1121,627.0,10.75,58333.0
1122,627.0,10.75,58385.0
1123,658.0,11.28,58436.0
1124,658.0,11.28,58488.0
1125,633.0,10.86,58541.0
1126,651.0,11.16,58593.0
1127,651.0,11.16,58645.0
1128,627.0,10.75,58697.0
1129,627.0,10.75,58749.0
1130,634.0,10.87,58801.0
1131,657.0,11.27,58853.0
1132,658.0,11.28,58905.0
1133,627.0,10.75,58957.0
1134,627.0,10.75,59010.0
1135,627.0,10.75,59062.0
1136,627.0,10.75,59114.0
1137,627.0,10.75,59166.0
1138,657.0,11.27,59217.0
1139,658.0,11.28,59270.0
1140,651.0,11.16,59322.0
1141,652.0,11.18,59374.0
1142,627.0,10.75,59426.0
1143,651.0,11.16,59479.0
1144,627.0,10.75,59531.0
1145,657.0,11.27,59583.0
1146,657.0,11.27,59634.0
1147,634.0,10.87,59686.0
1148,628.0,10.77,59739.0
1149,627.0,10.75,59791.0
1150,652.0,11.18,59843.0
1151,651.0,11.16,59895.0
1152,651.0,11.16,59948.0
1153,658.0,11.28,59999.0
1154,657.0,11.27,60051.0
1155,657.0,11.27,60103.0
1156,652.0,11.18,60155.0
1157,651.0,11.16,60208.0
1158,651.0,11.16,60260.0
1159,651.0,11.16,60312.0
1160,652.0,11.18,60364.0
1161,658.0,11.28,60416.0
1162,658.0,11.28,60468.0
1163,658.0,11.28,60520.0
1164,651.0,11.16,60572.0
1165,651.0,11.16,60624.0
1166,651.0,11.16,60677.0
1167,651.0,11.16,60729.0
1168,651.0,11.16,60781.0
1169,657.0,11.27,60833.0
1170,657.0,11.27,60884.0
1171,657.0,11.27,60937.0
1172,628.0,10.77,60989.0
1173,651.0,11.16,61041.0
1174,627.0,10.75,61093.0
1175,627.0,10.75,61146.0
1176,627.0,10.75,61198.0
1177,634.0,10.87,61249.0
1178,634.0,10.87,61301.0
1179,627.0,10.75,61353.0
1180,651.0,11.16,61406.0
1181,651.0,11.16,61458.0
1182,627.0,10.75,61510.0
1183,652.0,11.18,61562.0
1184,657.0,11.27,61615.0
1185,658.0,11.28,61666.0
1186,633.0,10.86,61718.0
1187,651.0,11.16,61770.0
1188,627.0,10.75,61822.0
1189,627.0,10.75,61875.0
1190,628.0,10.77,61927.0
1191,651.0,11.16,61979.0
1192,633.0,10.86,62030.0
1193,633.0,10.86,62083.0
1194,651.0,11.16,62135.0
1195,627.0,10.75,62187.0
1196,627.0,10.75,62239.0
1197,652.0,11.18,62291.0
1198,652.0,11.18,62344.0
1199,633.0,10.86,62395.0
1200,634.0,10.87,62447.0
1201,633.0,10.86,62499.0
1202,628.0,10.77,62552.0
1203,651.0,11.16,62604.0
1204,651.0,11.16,62656.0
1205,652.0,11.18,62708.0
1206,652.0,11.18,62760.0
1207,634.0,10.87,62812.0
1208,634.0,10.87,62864.0
1209,627.0,10.75,62916.0
1210,627.0,10.75,62968.0
1211,627.0,10.75,63021.0
1212,627.0,10.75,63073.0
1213,628.0,10.77,63125.0
1214,657.0,11.27,63176.0
1215,658.0,11.28,63228.0
1216,627.0,10.75,63281.0
1217,627.0,10.75,63333.0
1218,627.0,10.75,63385.0
1219,651.0,11.16,63437.0
1220,627.0,10.75,63490.0
1221,634.0,10.87,63541.0
1222,634.0,10.87,63593.0
1223,652.0,11.18,63645.0
1224,652.0,11.18,63697.0
1225,651.0,11.16,63750.0
1226,627.0,10.75,63802.0
1227,627.0,10.75,63854.0
1228,657.0,11.27,63906.0
1229,634.0,10.87,63958.0
1230,657.0,11.27,64010.0
1231,651.0,11.16,64062.0
1232,651.0,11.16,64114.0
1233,651.0,11.16,64166.0
1234,651.0,11.16,64219.0
1235,651.0,11.16,64271.0
1236,656.0,11.25,64323.0
1237,657.0,11.27,64374.0
1238,658.0,11.28,64427.0
1239,651.0,11.16,64479.0
1240,652.0,11.18,64531.0
1241,651.0,11.16,64583.0
1242,651.0,11.16,64635.0
1243,627.0,10.75,64688.0
1244,658.0,11.28,64740.0
1245,633.0,10.86,64791.0
1246,633.0,10.86,64843.0
1247,627.0,10.75,64896.0
1248,651.0,11.16,64948.0
1249,627.0,10.75,65000.0
1250,627.0,10.75,65052.0
1251,630.0,10.8,65104.0
1252,657.0,11.27,65156.0
1253,633.0,10.86,65208.0
1254,628.0,10.77,65260.0
1255,627.0,10.75,65312.0
1256,651.0,11.16,65364.0
1257,627.0,10.75,65417.0
1258,652.0,11.18,65469.0
1259,633.0,10.86,65520.0
1260,633.0,10.86,65572.0
1261,627.0,10.75,65625.0
1262,627.0,10.75,65677.0
1263,628.0,10.77,65729.0
1264,627.0,10.75,65781.0
1265,628.0,10.77,65833.0
1266,633.0,10.86,65885.0
1267,633.0,10.86,65937.0
1268,652.0,11.18,65989.0
1269,627.0,10.75,66041.0
1270,652.0,11.18,66094.0
1271,627.0,10.75,66146.0
1272,627.0,10.75,66198.0
1273,633.0,10.86,66249.0
1274,633.0,10.86,66301.0
1275,652.0,11.18,66354.0
1276,651.0,11.16,66406.0
1277,651.0,11.16,66458.0
1278,651.0,11.16,66510.0
1279,627.0,10.75,66563.0
1280,652.0,11.18,66615.0
1281,657.0,11.27,66666.0
1282,657.0,11.27,66718.0
1283,627.0,10.75,66770.0
1284,627.0,10.75,66823.0
1285,627.0,10.75,66875.0
1286,627.0,10.75,66927.0
1287,628.0,10.77,66979.0
1288,633.0,10.86,67031.0
1289,634.0,10.87,67083.0
1290,627.0,10.75,67135.0
1291,627.0,10.75,67187.0
1292,651.0,11.16,67239.0
1293,627.0,10.75,67292.0
1294,627.0,10.75,67344.0
1295,634.0,10.87,67395.0
1296,658.0,11.28,67447.0
1297,651.0,11.16,67500.0
1298,651.0,11.16,67552.0
1299,651.0,11.16,67604.0
1300,627.0,10.75,67656.0
1301,627.0,10.75,67708.0
1302,633.0,10.86,67760.0
1303,633.0,10.86,67812.0
1304,633.0,10.86,67864.0
1305,627.0,10.75,67916.0
1306,652.0,11.18,67969.0
1307,651.0,11.16,68021.0
1308,627.0,10.75,68073.0
1309,657.0,11.27,68125.0
1310,634.0,10.87,68176.0
1311,657.0,11.27,68229.0
1312,652.0,11.18,68281.0
1313,651.0,11.16,68333.0
1314,651.0,11.16,68385.0
1315,651.0,11.16,68438.0
1316,651.0,11.16,68490.0
1317,657.0,11.27,68542.0
1318,657.0,11.27,68593.0
1319,658.0,11.28,68645.0
1320,651.0,11.16,68698.0
1321,652.0,11.18,68750.0
1322,651.0,11.16,68802.0
1323,651.0,11.16,68854.0
1324,651.0,11.16,68907.0
1325,651.0,11.16,68959.0
1326,657.0,11.27,69010.0
1327,657.0,11.27,69062.0
1328,651.0,11.16,69114.0
1329,651.0,11.16,69167.0
1330,652.0,11.18,69219.0
1331,652.0,11.18,69271.0
1332,649.0,11.13,69323.0
1333,651.0,11.16,69376.0
1334,658.0,11.28,69427.0
1335,657.0,11.27,69479.0
1336,633.0,10.86,69531.0
1337,627.0,10.75,69583.0
1338,627.0,10.75,69636.0
1339,652.0,11.18,69688.0
1340,627.0,10.75,69740.0
1341,658.0,11.28,69791.0
1342,633.0,10.86,69843.0
1343,657.0,11.27,69896.0
1344,651.0,11.16,69948.0
1345,651.0,11.16,70000.0
1346,651.0,11.16,70052.0
1347,652.0,11.18,70105.0
1348,652.0,11.18,70157.0
1349,658.0,11.28,70208.0
1350,658.0,11.28,70260.0
1351,657.0,11.27,70312.0
1352,627.0,10.75,70365.0
1353,627.0,10.75,70417.0
1354,627.0,10.75,70469.0
1355,628.0,10.77,70521.0
1356,633.0,10.86,70574.0
1357,657.0,11.27,70625.0
1358,633.0,10.86,70677.0
1359,627.0,10.75,70729.0
1360,651.0,11.16,70781.0
1361,627.0,10.75,70834.0
1362,627.0,10.75,70886.0
1363,652.0,11.18,70938.0
1364,633.0,10.86,70989.0
1365,633.0,10.86,71042.0
1366,652.0,11.18,71094.0
1367,627.0,10.75,71146.0
1368,651.0,11.16,71198.0
1369,652.0,11.18,71250.0
1370,627.0,10.75,71303.0
1371,633.0,10.86,71354.0
1372,633.0,10.86,71406.0
1373,657.0,11.27,71458.0
1374,651.0,11.16,71511.0
1375,651.0,11.16,71563.0
1376,627.0,10.75,71615.0
1377,627.0,10.75,71667.0
1378,629.0,10.79,71719.0
1379,633.0,10.86,71771.0
1380,657.0,11.27,71823.0
1381,627.0,10.75,71875.0
1382,627.0,10.75,71927.0
1383,627.0,10.75,71980.0
1384,627.0,10.75,72032.0
1385,632.0,10.84,72084.0
1386,633.0,10.86,72135.0
1387,633.0,10.86,72187.0
1388,628.0,10.77,72240.0
1389,652.0,11.18,72292.0
1390,627.0,10.75,72344.0
1391,627.0,10.75,72396.0
1392,629.0,10.79,72449.0
1393,633.0,10.86,72500.0
1394,633.0,10.86,72552.0
1395,627.0,10.75,72604.0
1396,627.0,10.75,72656.0
1397,627.0,10.75,72709.0
1398,627.0,10.75,72761.0
1399,633.0,10.86,72813.0
1400,633.0,10.86,72864.0
1401,634.0,10.87,72916.0
1402,627.0,10.75,72969.0
1403,627.0,10.75,73021.0
1404,627.0,10.75,73073.0
1405,627.0,10.75,73125.0
1406,633.0,10.86,73177.0
1407,634.0,10.87,73229.0
1408,633.0,10.86,73281.0
1409,627.0,10.75,73333.0
1410,651.0,11.16,73385.0
1411,651.0,11.16,73438.0
1412,627.0,10.75,73490.0
1413,633.0,10.86,73542.0
1414,633.0,10.86,73593.0
1415,633.0,10.86,73646.0
1416,627.0,10.75,73698.0
1417,627.0,10.75,73750.0
1418,627.0,10.75,73802.0
1419,627.0,10.75,73854.0
1420,633.0,10.86,73907.0
1421,633.0,10.86,73958.0
1422,633.0,10.86,74010.0
1423,627.0,10.75,74062.0
1424,627.0,10.75,74115.0
1425,627.0,10.75,74167.0
1426,627.0,10.75,74219.0
1427,633.0,10.86,74270.0
1428,633.0,10.86,74322.0
1429,633.0,10.86,74375.0
1430,627.0,10.75,74427.0
1431,627.0,10.75,74479.0
1432,627.0,10.75,74531.0
1433,627.0,10.75,74584.0
1434,633.0,10.86,74635.0
1435,633.0,10.86,74687.0
1436,633.0,10.86,74739.0
1437,627.0,10.75,74791.0
1438,627.0,10.75,74844.0
1439,627.0,10.75,74896.0
1440,627.0,10.75,74948.0
1441,633.0,10.86,74999.0
1442,657.0,11.27,75052.0
1443,633.0,10.86,75104.0
1444,651.0,11.16,75156.0
1445,628.0,10.77,75208.0
1446,627.0,10.75,75260.0
1447,628.0,10.77,75313.0
1448,633.0,10.86,75364.0
1449,633.0,10.86,75416.0
1450,633.0,10.86,75468.0
1451,627.0,10.75,75521.0
1452,627.0,10.75,75573.0
1453,652.0,11.18,75625.0
1454,627.0,10.75,75677.0
1455,633.0,10.86,75728.0
1456,633.0,10.86,75781.0
1457,633.0,10.86,75833.0
1458,627.0,10.75,75885.0
1459,628.0,10.77,75937.0
1460,626.0,10.74,75990.0
1461,627.0,10.75,76042.0
1462,658.0,11.28,76093.0
1463,633.0,10.86,76145.0
1464,633.0,10.86,76197.0
1465,652.0,11.18,76250.0
1466,627.0,10.75,76302.0
1467,627.0,10.75,76354.0
1468,651.0,11.16,76406.0
1469,651.0,11.16,76459.0
1470,633.0,10.86,76510.0
1471,633.0,10.86,76562.0
1472,651.0,11.16,76614.0
1473,627.0,10.75,76666.0
1474,628.0,10.77,76719.0
1475,627.0,10.75,76771.0
1476,628.0,10.77,76823.0
1477,634.0,10.87,76874.0
1478,634.0,10.87,76926.0
1479,627.0,10.75,76979.0
1480,627.0,10.75,77031.0
1481,627.0,10.75,77083.0
1482,627.0,10.75,77135.0
1483,627.0,10.75,77188.0
1484,633.0,10.86,77239.0
1485,633.0,10.86,77291.0
1486,627.0,10.75,77343.0
1487,627.0,10.75,77395.0
1488,652.0,11.18,77448.0
1489,627.0,10.75,77500.0
1490,629.0,10.79,77552.0
1491,658.0,11.28,77603.0
1492,633.0,10.86,77656.0
1493,628.0,10.77,77708.0
1494,627.0,10.75,77760.0
1495,627.0,10.75,77812.0
1496,627.0,10.75,77864.0
1497,627.0,10.75,77917.0
1498,633.0,10.86,77968.0
1499,633.0,10.86,78020.0
1500,627.0,10.75,78072.0
1501,627.0,10.75,78125.0
1502,627.0,10.75,78177.0
1503,627.0,10.75,78229.0
1504,633.0,10.86,78281.0
1505,633.0,10.86,78332.0
1506,633.0,10.86,78385.0
1507,627.0,10.75,78437.0
1508,627.0,10.75,78489.0
1509,652.0,11.18,78541.0
1510,627.0,10.75,78594.0
1511,633.0,10.86,78646.0
1512,658.0,11.28,78697.0
1513,633.0,10.86,78749.0
1514,627.0,10.75,78801.0
1515,627.0,10.75,78854.0
1516,627.0,10.75,78906.0
1517,627.0,10.75,78958.0
1518,633.0,10.86,79010.0
1519,633.0,10.86,79062.0
1520,633.0,10.86,79114.0
1521,627.0,10.75,79166.0
1522,628.0,10.77,79218.0
1523,627.0,10.75,79270.0
1524,627.0,10.75,79323.0
1525,633.0,10.86,79375.0
1526,633.0,10.86,79426.0
1527,634.0,10.87,79478.0
1528,627.0,10.75,79531.0
1529,627.0,10.75,79583.0
1530,627.0,10.75,79635.0
1531,627.0,10.75,79687.0
1532,657.0,11.27,79739.0
1533,657.0,11.27,79791.0
1534,657.0,11.27,79843.0
1535,627.0,10.75,79895.0
1536,652.0,11.18,79947.0
1537,627.0,10.75,80000.0
1538,627.0,10.75,80052.0
1539,627.0,10.75,80104.0
1540,658.0,11.28,80155.0
1541,633.0,10.86,80207.0
1542,657.0,11.27,80260.0
1543,651.0,11.16,80312.0
1544,651.0,11.16,80364.0
1545,627.0,10.75,80416.0
1546,627.0,10.75,80468.0
1547,633.0,10.86,80521.0
1548,657.0,11.27,80572.0
1549,633.0,10.86,80624.0
1550,626.0,10.74,80676.0
1551,651.0,11.16,80729.0
1552,627.0,10.75,80781.0
1553,627.0,10.75,80833.0
1554,652.0,11.18,80885.0
1555,633.0,10.86,80936.0
1556,633.0,10.86,80989.0
1557,628.0,10.77,81041.0
1558,627.0,10.75,81093.0
1559,627.0,10.75,81145.0
1560,627.0,10.75,81198.0
1561,627.0,10.75,81250.0
1562,633.0,10.86,81301.0
1563,634.0,10.87,81353.0
1564,627.0,10.75,81405.0
1565,627.0,10.75,81458.0
1566,627.0,10.75,81510.0
1567,652.0,11.18,81562.0
1568,627.0,10.75,81614.0
1569,633.0,10.86,81666.0
1570,633.0,10.86,81718.0
1571,627.0,10.75,81770.0
1572,627.0,10.75,81822.0
1573,627.0,10.75,81874.0
1574,627.0,10.75,81927.0
1575,632.0,10.84,81979.0
1576,633.0,10.86,82030.0
1577,634.0,10.87,82082.0
1578,627.0,10.75,82135.0
1579,652.0,11.18,82187.0
1580,651.0,11.16,82239.0
1581,652.0,11.18,82291.0
1582,628.0,10.77,82343.0
1583,633.0,10.86,82395.0
1584,633.0,10.86,82447.0
1585,652.0,11.18,82499.0
1586,627.0,10.75,82551.0
1587,652.0,11.18,82604.0
1588,627.0,10.75,82656.0
1589,651.0,11.16,82708.0
1590,633.0,10.86,82759.0
1591,633.0,10.86,82811.0
1592,657.0,11.27,82864.0
1593,627.0,10.75,82916.0
1594,628.0,10.77,82968.0
1595,627.0,10.75,83020.0
1596,627.0,10.75,83073.0
1597,633.0,10.86,83124.0
1598,633.0,10.86,83176.0
1599,633.0,10.86,83228.0
1600,652.0,11.18,83280.0
1601,652.0,11.18,83333.0
1602,651.0,11.16,83385.0
1603,651.0,11.16,83437.0
1604,651.0,11.16,83489.0
1605,657.0,11.27,83540.0
1606,658.0,11.28,83593.0
1607,657.0,11.27,83645.0
1608,651.0,11.16,83697.0
1609,651.0,11.16,83749.0
1610,651.0,11.16,83802.0
1611,651.0,11.16,83854.0
1612,652.0,11.18,83906.0
1613,658.0,11.28,83957.0
1614,657.0,11.27,84009.0
1615,633.0,10.86,84062.0
1616,627.0,10.75,84114.0
1617,627.0,10.75,84166.0
1618,627.0,10.75,84218.0
1619,651.0,11.16,84271.0
1620,657.0,11.27,84323.0
1621,633.0,10.86,84374.0
1622,633.0,10.86,84426.0
1623,627.0,10.75,84478.0
1624,651.0,11.16,84531.0
1625,651.0,11.16,84583.0
1626,651.0,11.16,84635.0
1627,651.0,11.16,84687.0
1628,633.0,10.86,84739.0
1629,633.0,10.86,84791.0
1630,627.0,10.75,84843.0
1631,627.0,10.75,84895.0
1632,627.0,10.75,84947.0
1633,627.0,10.75,85000.0
1634,627.0,10.75,85052.0
1635,634.0,10.87,85103.0
1636,633.0,10.86,85155.0
1637,627.0,10.75,85208.0
1638,651.0,11.16,85260.0
1639,651.0,11.16,85312.0
1640,627.0,10.75,85364.0
1641,627.0,10.75,85416.0
1642,633.0,10.86,85468.0
1643,657.0,11.27,85520.0
1644,657.0,11.27,85572.0
1645,627.0,10.75,85624.0
1646,651.0,11.16,85677.0
1647,627.0,10.75,85729.0
1648,627.0,10.75,85781.0
1649,633.0,10.86,85832.0
1650,657.0,11.27,85884.0
1651,657.0,11.27,85937.0
1652,651.0,11.16,85989.0
