Index,deltaT_us,distance_cm,timestamp_ms
545,2855.0,48.96,29586.0
546,2853.0,48.93,29640.0
547,2854.0,48.95,29694.0
548,2854.0,48.95,29750.0
549,2847.0,48.83,29804.0
550,2848.0,48.84,29858.0
551,2848.0,48.84,29913.0
552,2847.0,48.83,29967.0
553,2848.0,48.84,30021.0
554,2848.0,48.84,30075.0
555,2848.0,48.84,30130.0
556,2848.0,48.84,30184.0
557,2849.0,48.86,30238.0
558,2848.0,48.84,30292.0
559,2849.0,48.86,30347.0
560,2847.0,48.83,30401.0
561,2850.0,48.88,30455.0
562,2848.0,48.84,30510.0
563,2848.0,48.84,30564.0
564,2850.0,48.88,30618.0
565,2848.0,48.84,30672.0
566,2849.0,48.86,30727.0
567,2848.0,48.84,30781.0
568,2847.0,48.83,30835.0
569,2847.0,48.83,30889.0
570,2847.0,48.83,30944.0
571,2854.0,48.95,30998.0
572,2854.0,48.95,31052.0
573,2853.0,48.93,31107.0
574,2853.0,48.93,31161.0
575,2854.0,48.95,31215.0
576,2853.0,48.93,31270.0
577,2847.0,48.83,31325.0
578,2848.0,48.84,31379.0
579,2849.0,48.86,31433.0
580,2847.0,48.83,31488.0
581,2850.0,48.88,31542.0
582,2850.0,48.88,31596.0
583,2847.0,48.83,31650.0
584,2850.0,48.88,31705.0
585,2848.0,48.84,31759.0
586,2848.0,48.84,31813.0
587,2848.0,48.84,31867.0
588,2848.0,48.84,31922.0
589,2850.0,48.88,31976.0
590,2850.0,48.88,32030.0
591,2847.0,48.83,32084.0
592,2847.0,48.83,32139.0
593,2849.0,48.86,32193.0
594,2848.0,48.84,32247.0
595,2848.0,48.84,32302.0
596,2848.0,48.84,32356.0
597,2847.0,48.83,32410.0
598,2848.0,48.84,32464.0
599,2848.0,48.84,32519.0
600,2853.0,48.93,32573.0
601,2853.0,48.93,32627.0
602,2856.0,48.98,32681.0
603,2854.0,48.95,32736.0
604,2856.0,48.98,32790.0
605,2856.0,48.98,32845.0
606,2849.0,48.86,32900.0
607,2848.0,48.84,32954.0
608,2849.0,48.86,33008.0
609,2849.0,48.86,33062.0
610,2850.0,48.88,33117.0
611,2848.0,48.84,33171.0
612,2850.0,48.88,33225.0
613,2847.0,48.83,33280.0
614,2850.0,48.88,33334.0
615,2850.0,48.88,33388.0
616,2849.0,48.86,33442.0
617,2850.0,48.88,33497.0
618,2847.0,48.83,33551.0
619,2847.0,48.83,33605.0
620,2847.0,48.83,33659.0
621,2850.0,48.88,33714.0
622,2850.0,48.88,33768.0
623,2847.0,48.83,33822.0
624,2847.0,48.83,33876.0
625,2849.0,48.86,33931.0
626,2847.0,48.83,33985.0
627,2849.0,48.86,34039.0
628,2847.0,48.83,34094.0
629,2853.0,48.93,34148.0
630,2855.0,48.96,34202.0
631,2853.0,48.93,34256.0
632,2853.0,48.93,34311.0
633,2853.0,48.93,34365.0
634,2853.0,48.93,34420.0
635,2847.0,48.83,34475.0
636,2848.0,48.84,34529.0
637,2848.0,48.84,34583.0
638,2847.0,48.83,34637.0
639,2848.0,48.84,34692.0
640,2847.0,48.83,34746.0
641,2848.0,48.84,34800.0
642,2847.0,48.83,34854.0
643,2848.0,48.84,34909.0
644,2846.0,48.81,34963.0
645,2849.0,48.86,35017.0
646,2849.0,48.86,35072.0
647,2847.0,48.83,35126.0
648,2847.0,48.83,35180.0
649,2847.0,48.83,35234.0
650,2849.0,48.86,35289.0
651,2849.0,48.86,35343.0
652,2847.0,48.83,35397.0
653,2847.0,48.83,35451.0
654,2847.0,48.83,35506.0
655,2847.0,48.83,35560.0
656,2849.0,48.86,35614.0
657,2854.0,48.95,35668.0
658,2856.0,48.98,35723.0
659,2854.0,48.95,35777.0
660,2852.0,48.91,35831.0
661,2854.0,48.95,35886.0
662,2853.0,48.93,35940.0
663,2849.0,48.86,35995.0
664,2847.0,48.83,36049.0
665,2847.0,48.83,36104.0
666,2847.0,48.83,36158.0
667,2847.0,48.83,36212.0
668,2847.0,48.83,36267.0
669,2847.0,48.83,36321.0
670,2847.0,48.83,36375.0
671,2849.0,48.86,36429.0
672,2848.0,48.84,36484.0
673,2848.0,48.84,36538.0
674,2848.0,48.84,36592.0
675,2847.0,48.83,36646.0
676,2848.0,48.84,36701.0
677,2850.0,48.88,36755.0
678,2849.0,48.86,36809.0
679,2849.0,48.86,36864.0
680,2847.0,48.83,36918.0
681,2847.0,48.83,36972.0
682,2850.0,48.88,37026.0
683,2849.0,48.86,37081.0
684,2847.0,48.83,37135.0
685,2849.0,48.86,37189.0
686,2853.0,48.93,37243.0
687,2853.0,48.93,37298.0
688,2853.0,48.93,37352.0
689,2856.0,48.98,37406.0
690,2853.0,48.93,37460.0
691,2853.0,48.93,37516.0
692,2850.0,48.88,37570.0
693,2848.0,48.84,37624.0
694,2848.0,48.84,37679.0
695,2847.0,48.83,37733.0
696,2847.0,48.83,37787.0
697,2847.0,48.83,37841.0
698,2848.0,48.84,37896.0
699,2847.0,48.83,37950.0
700,2849.0,48.86,38004.0
701,2847.0,48.83,38059.0
702,2850.0,48.88,38113.0
703,2849.0,48.86,38167.0
704,2847.0,48.83,38221.0
705,2849.0,48.86,38276.0
706,2847.0,48.83,38330.0
707,2848.0,48.84,38384.0
708,2847.0,48.83,38438.0
709,2847.0,48.83,38493.0
710,2846.0,48.81,38547.0
711,2847.0,48.83,38601.0
712,2846.0,48.81,38656.0
713,2848.0,48.84,38710.0
714,2850.0,48.88,38764.0
715,2853.0,48.93,38818.0
716,2853.0,48.93,38873.0
717,2852.0,48.91,38927.0
718,2853.0,48.93,38981.0
719,2854.0,48.95,39036.0
720,2847.0,48.83,39091.0
721,2848.0,48.84,39145.0
722,2848.0,48.84,39199.0
723,2846.0,48.81,39254.0
724,2847.0,48.83,39308.0
725,2848.0,48.84,39362.0
726,2846.0,48.81,39416.0
727,2847.0,48.83,39471.0
728,2847.0,48.83,39525.0
729,2848.0,48.84,39579.0
730,2847.0,48.83,39633.0
731,2848.0,48.84,39688.0
732,2847.0,48.83,39742.0
733,2847.0,48.83,39796.0
734,2848.0,48.84,39851.0
735,2848.0,48.84,39905.0
736,2847.0,48.83,39959.0
737,2848.0,48.84,40013.0
738,2848.0,48.84,40068.0
739,2847.0,48.83,40122.0
740,2847.0,48.83,40176.0
741,2847.0,48.83,40230.0
742,2854.0,48.95,40285.0
743,2876.0,49.32,40339.0
744,2876.0,49.32,40393.0
745,2854.0,48.95,40448.0
746,2854.0,48.95,40503.0
747,2847.0,48.83,40557.0
748,2869.0,49.2,40611.0
749,2848.0,48.84,40666.0
750,2847.0,48.83,40720.0
751,2869.0,49.2,40774.0
752,2846.0,48.81,40828.0
753,2847.0,48.83,40883.0
754,2847.0,48.83,40937.0
755,2847.0,48.83,40991.0
756,2847.0,48.83,41046.0
757,2847.0,48.83,41100.0
758,2847.0,48.83,41154.0
759,2847.0,48.83,41208.0
760,2847.0,48.83,41263.0
761,2847.0,48.83,41317.0
762,2846.0,48.81,41371.0
763,2846.0,48.81,41425.0
764,2848.0,48.84,41480.0
765,2846.0,48.81,41534.0
766,2847.0,48.83,41588.0
767,2846.0,48.81,41643.0
768,2854.0,48.95,41697.0
769,2855.0,48.96,41751.0
770,2855.0,48.96,41805.0
771,2852.0,48.91,41860.0
772,2854.0,48.95,41914.0
773,2853.0,48.93,41969.0
